iter,loss1,loss2,total_loss
415.0,-0.9873272938720566,-0.9848543713263658,-1.97218166694579
416.0,-0.9871142752201627,-0.9848035277877646,-1.971917804366991
417.0,-0.9873548213161941,-0.9848373917686822,-1.9721922136673322
418.0,-0.9874521939490439,-0.9847933369467236,-1.9722455314782232
419.0,-0.987275227370402,-0.9847801147144082,-1.9720553408228225
420.0,-0.9873731280965214,-0.9846684673515904,-1.9720415962247195
421.0,-0.9873830004313093,-0.9849403718977875,-1.9723233697080458
422.0,-0.987408827978159,-0.9846167748836431,-1.9720256019881184
423.0,-0.9874755470294517,-0.9848300089471115,-1.9723055545204238
424.0,-0.9874987490596523,-0.9848711272210174,-1.9723698778338852
425.0,-0.9872100459053773,-0.9845500825282417,-1.9717601298897585
426.0,-0.9871238317668244,-0.9845186203038654,-1.971642454400513
427.0,-0.9875466345964115,-0.9849781066858807,-1.972524742350128
428.0,-0.9873000515400393,-0.984603855625426,-1.9719039083303769
429.0,-0.9874617887436373,-0.9851265398221218,-1.9725883274979235
430.0,-0.9875732660293579,-0.9850000022676946,-1.972573266937989
431.0,-0.987519655825649,-0.9850779047618083,-1.9725975592283937
432.0,-0.9863830559222628,-0.9838912684094245,-1.9702743249141432
433.0,-0.9877488273362772,-0.9851651814939145,-1.9729140090243436
434.0,-0.9876632049728294,-0.985150396726807,-1.97281360354408
435.0,-0.9871916159356456,-0.9847042081022107,-1.9718958234554005
436.0,-0.9874085228683894,-0.9846787964288108,-1.9720873182293646
437.0,-0.9868073923580033,-0.984552006865169,-1.9713593979611848
438.0,-0.9875875057149011,-0.9850031152998585,-1.972590622762127
439.0,-0.9877160393453964,-0.9851714002775447,-1.9728874387492574
440.0,-0.9876137436989464,-0.9850219678412819,-1.9726357110548485
441.0,-0.9875217816922874,-0.9849841134555953,-1.9725058960215665
442.0,-0.9869713466796503,-0.9848576580274377,-1.9718290064544552
443.0,-0.9875298236596857,-0.9850214347971379,-1.9725512588451273
444.0,-0.9876669923917478,-0.9851229270428711,-1.9727899203083026
445.0,-0.9875952474263281,-0.9852738331894144,-1.9728690783829954
446.0,-0.9876085868293377,-0.9851071095816087,-1.9727156987407697
447.0,-0.9876302932100887,-0.9853506762934818,-1.9729809700860264
448.0,-0.9875141522006802,-0.9851706678393609,-1.972684820622497
449.0,-0.9876962322559729,-0.9852397987430958,-1.9729360291546254
450.0,-0.9871196588592343,-0.9846808508475363,-1.9718005119395179
451.0,-0.9877203143769057,-0.9851434649201869,-1.972863777646801
452.0,-0.9877109209178714,-0.985520883375348,-1.9732318046815231
453.0,-0.9877126367356179,-0.9853240267073292,-1.9730366654815426
454.0,-0.987745237564031,-0.9850728135155544,-1.9728180498175978
455.0,-0.9877275548851063,-0.985355332639396,-1.9730828901455535
456.0,-0.9872727299940314,-0.9850990407241672,-1.972371769456211
457.0,-0.9877483984546475,-0.9853004048235642,-1.9730488021133001
458.0,-0.9877712914920397,-0.98547555491668,-1.973246845826264
459.0,-0.9876018895582578,-0.9855590999514738,-1.9731609891214277
460.0,-0.9871639067652948,-0.9848761410006482,-1.9720400472805633
461.0,-0.9876800040662871,-0.9853579644659831,-1.9730379657170671
462.0,-0.9877804198366035,-0.9854443416921634,-1.9732247633732103
463.0,-0.9875889525351385,-0.9851257138997802,-1.9727146639109434
464.0,-0.9877319898007358,-0.9854786193137837,-1.9732106085320638
465.0,-0.9871989931268101,-0.9851899517863891,-1.972388943165832
466.0,-0.9878470950095584,-0.9854145889755958,-1.9732616836939263
467.0,-0.9876799568873663,-0.9853207590331472,-1.9730007126199307
468.0,-0.9877799641620064,-0.9855366655980337,-1.9733166292746602
469.0,-0.9878711100509967,-0.9855319325621043,-1.973403043001405
470.0,-0.9876550363212921,-0.9849187390035449,-1.9725737789166478
471.0,-0.9872637137722114,-0.9851051949522782,-1.9723689086274139
472.0,-0.9877601111556498,-0.985347134962144,-1.9731072443704263
473.0,-0.9878980152381748,-0.9855346939851096,-1.973432709999892
474.0,-0.987611869064915,-0.985188929188135,-1.9728008001945694
475.0,-0.9879182721776372,-0.9855275426897242,-1.973445816032273
476.0,-0.9878956121225698,-0.9856240017406327,-1.9735196131836708
477.0,-0.987874209492525,-0.9857259953837442,-1.9736002060411808
478.0,-0.9878612892635482,-0.9857720945285275,-1.9736333842774556
479.0,-0.9878109929421826,-0.985550027619744,-1.97336102192099
480.0,-0.9876914888329149,-0.985374512035606,-1.9730660016451287
481.0,-0.9879512251005887,-0.9854813343344759,-1.9734325605029004
482.0,-0.9874791080672112,-0.9853962815157365,-1.9728753931747585
483.0,-0.9877709725974826,-0.9848339466396294,-1.972604918751732
484.0,-0.9865896171777955,-0.9846323490725278,-1.9712219655707914
485.0,-0.9880593168619013,-0.9857947993356164,-1.973854115032606
486.0,-0.9879465686575986,-0.9853947163598934,-1.9733412855999477
487.0,-0.9876106319287701,-0.9854517796528844,-1.9730624117758064
488.0,-0.9879668740379693,-0.98579846550665,-1.9737653365352643
489.0,-0.98784784026177,-0.985584113516326,-1.9734319557196154
490.0,-0.9881292803862196,-0.9857772935291067,-1.9739065729445666
491.0,-0.9879372433458943,-0.9856468774014265,-1.9735841217180805
492.0,-0.9879655226434093,-0.9855350571463085,-1.9735005800809455
493.0,-0.9879826959647262,-0.9858395286414057,-1.9738222279067148
494.0,-0.9874307965611013,-0.9853698375364857,-1.9728006367186381
495.0,-0.9870796542408412,-0.9851468869451591,-1.9722265434187476
496.0,-0.987950845921855,-0.9856451254714196,-1.9735959688692994
497.0,-0.988040101353431,-0.9858837001486788,-1.9739238019874896
498.0,-0.988024664138738,-0.9857317867418842,-1.9737564525309137
499.0,-0.9877786857685747,-0.9855437570946224,-1.9733224431544252
