iter,loss1,loss2,total_loss,val_loss
321.0,-0.9771315339024872,-0.9853969513849162,-1.962528485034442,-1.7968971169955357
322.0,-0.9771394408353308,-0.9854138759792154,-1.9625533168244662,-1.794744621050113
323.0,-0.9771490839859546,-0.9854370094609457,-1.962586093208819,-1.8012385196030423
324.0,-0.9771517251110656,-0.985441962697695,-1.96259368767484,-1.8014486243751189
325.0,-0.9771542512577902,-0.9854432971433662,-1.9625975482721956,-1.79213803196782
326.0,-0.9771641173517088,-0.9854775780229568,-1.9626416963319508,-1.79758295986513
327.0,-0.9771624466013251,-0.9854445935009898,-1.9626070398096733,-1.792330004404318
328.0,-0.9771719264728194,-0.9854806679263531,-1.9626525944537327,-1.7737957984915276
329.0,-0.9771715029857119,-0.9854598824321366,-1.9626313856658497,-1.8058277784742263
330.0,-0.9771792194981578,-0.9854812419304407,-1.962660461165717,-1.78998585758616
331.0,-0.9771875795741104,-0.9855001314840867,-1.9626877111970777,-1.7794083922771857
332.0,-0.9771919448839762,-0.9855290209928607,-1.9627209660653178,-1.7796352653518483
333.0,-0.9771988764126249,-0.9855055247397136,-1.9627044002297735,-1.7832488803690267
334.0,-0.9772030959274564,-0.985513485960053,-1.9627165818081487,-1.7988014782397856
335.0,-0.9772137780549414,-0.9855465627335626,-1.9627603405653027,-1.7872050894191855
336.0,-0.9772109593162226,-0.9855396239731944,-1.9627505832596568,-1.7800823375700399
337.0,-0.9772202497841247,-0.9855733666352924,-1.962793616206136,-1.8078871567102406
338.0,-0.9772201322215641,-0.9855656608117046,-1.9627857924083054,-1.7882972759846452
339.0,-0.9772226984701071,-0.9855648006438177,-1.9627874996198476,-1.7982715817424357
340.0,-0.9772330140664751,-0.9855705506841087,-1.9628035649489848,-1.7847887545023673
341.0,-0.9772385425125986,-0.9855694155224034,-1.9628079578762812,-1.8069579777371074
342.0,-0.9772378762520083,-0.9855759799148116,-1.9628138565586621,-1.776852598122511
343.0,-0.977239862876753,-0.9855681414055409,-1.9628080045600556,-1.797011588987016
344.0,-0.977257134127341,-0.9856162002283652,-1.9628733341870654,-1.7857660938401547
345.0,-0.9772446281383982,-0.9855763188433784,-1.9628209460840116,-1.7953891496146084
346.0,-0.9772584863993494,-0.9856076299712673,-1.9628661164846974,-1.7957928438698887
347.0,-0.9772659490923323,-0.9856277220338655,-1.962893671686681,-1.788974652358141
348.0,-0.9772723509793751,-0.9856400144043644,-1.96291236545318,-1.779038863159469
349.0,-0.977275900359835,-0.9856351003617487,-1.9629110007315038,-1.8015838369939
350.0,-0.9772745675757729,-0.9856303759608063,-1.9629049437647406,-1.7852814155167314
351.0,-0.9772815684009593,-0.9856495578634051,-1.9629311264974856,-1.792730136787722
352.0,-0.9772832049321164,-0.9856357894136633,-1.9629189933686544,-1.7944715586130464
353.0,-0.9772873481865323,-0.9856804254607173,-1.9629677739845315,-1.7695672451790663
354.0,-0.9773040372638682,-0.9856852186869948,-1.9629892557227018,-1.7914758329331215
355.0,-0.9773033208772447,-0.9856897895403806,-1.9629931103977851,-1.798920569073344
356.0,-0.977313441088228,-0.985699753599793,-1.9630131948269018,-1.796197797355682
357.0,-0.9773152061088852,-0.9857151111677938,-1.9630303183083646,-1.7965978481004965
358.0,-0.9773156318131249,-0.9857090662142158,-1.9630246982108617,-1.7849540573914093
359.0,-0.9773244648772547,-0.9857268380456115,-1.9630513030220667,-1.800085831498271
360.0,-0.9773262808225095,-0.9857387403595851,-1.9630650209787335,-1.7943638599879368
361.0,-0.9773326135419753,-0.9857403074305239,-1.9630729204467363,-1.789940465212245
362.0,-0.9773323803512648,-0.9857532442573343,-1.9630856244349981,-1.7849369718565196
363.0,-0.9773377240463016,-0.9857575860318719,-1.9630953101079338,-1.7958394617642648
364.0,-0.9773426167955214,-0.9857725320515502,-1.963115148926432,-1.7987364326231476
365.0,-0.9773404873517584,-0.9857465604026752,-1.9630870476155529,-1.7985504187678838
366.0,-0.977342537077967,-0.9857753397938891,-1.9631178769809767,-1.7922328537297663
367.0,-0.9773502795263943,-0.9857855639273586,-1.963135843101591,-1.7970567629988914
368.0,-0.9773518814613629,-0.9857799744034623,-1.9631318554878632,-1.7729367973491856
369.0,-0.9773593949747827,-0.9857877030233342,-1.963147098375079,-1.795894285231405
370.0,-0.97736476810758,-0.9857892563599581,-1.9631540238723348,-1.789868329938554
371.0,-0.9773736786522921,-0.9858243520083082,-1.9631980316030053,-1.7875481386320287
372.0,-0.9773737264570326,-0.9858090878624165,-1.96318281450793,-1.7943237451203815
373.0,-0.977382832907932,-0.9858398830383741,-1.9632227152469424,-1.8030389423053976
374.0,-0.9773823001613492,-0.9858305959482503,-1.9632128961095996,-1.8039989192715564
375.0,-0.9773838598666478,-0.9858305675967358,-1.9632144271608218,-1.7843437998969032
376.0,-0.9773916411768867,-0.985849537944262,-1.963241179562591,-1.7935044421780542
377.0,-0.9773980635538011,-0.9858423710028106,-1.963240434596292,-1.7922644822330083
378.0,-0.9773991228717331,-0.9858527164783812,-1.963251839444355,-1.7921676024629796
379.0,-0.9774074964885596,-0.9858898743472481,-1.9632973700521235,-1.7901740727643078
380.0,-0.9774067190489635,-0.9858733206340098,-1.9632800397077734,-1.7687318263837324
381.0,-0.9774183306111128,-0.9858888672881607,-1.9633071980877546,-1.798786764272958
382.0,-0.9774186022916331,-0.9858950262429999,-1.9633136281279109,-1.7711685475956584
383.0,-0.9774259522233617,-0.9858995007032204,-1.9633254528422617,-1.787422913793139
384.0,-0.977426320996411,-0.9859003765745529,-1.9633266977792851,-1.7896041273129117
385.0,-0.9774367170592975,-0.9859217345203686,-1.9633584506025408,-1.7899419051399352
386.0,-0.9774316637738429,-0.9859162882073326,-1.963347951316532,-1.787569389429891
387.0,-0.9774361500141276,-0.9859183447932586,-1.9633544944849846,-1.8002461575407176
388.0,-0.9774406229714601,-0.9859437152273377,-1.9633843376482347,-1.8018972289882376
389.0,-0.9774535480281265,-0.9859478516567564,-1.9634014001511253,-1.7967442900271966
390.0,-0.9774499519490121,-0.985939270100717,-1.9633892220050888,-1.7995798681019606
391.0,-0.9774561162606803,-0.9859559744549361,-1.963412090646176,-1.7689825574180338
392.0,-0.9774604442017025,-0.9859700850919825,-1.9634305291597642,-1.8051932330756768
393.0,-0.9774649366817012,-0.9859690906363239,-1.963434027466826,-1.7743132208572556
394.0,-0.977467283935131,-0.9859493680560589,-1.9634166519068696,-1.7869450925462431
395.0,-0.9774687453227738,-0.9859765981828312,-1.9634453435304053,-1.7997926744804562
396.0,-0.9774748166587355,-0.9859996343289912,-1.9634744514390892,-1.8001297249048243
397.0,-0.9774846752332532,-0.985996534173219,-1.9634812100413557,-1.7746134980406618
398.0,-0.9774819901127024,-0.9860064600553035,-1.9634884499547247,-1.7949634785712425
399.0,-0.9774798085340954,-0.9859787116453871,-1.9634585199513213,-1.7937149698323736
400.0,-0.9774860052000199,-0.9860257384849882,-1.963511744543093,-1.7766318933282041
401.0,-0.9774822311452158,-0.9860063394720864,-1.9634885703544207,-1.7906869449321692
402.0,-0.9774996531855855,-0.9860213359253195,-1.9635209888033833,-1.7873489782331868
403.0,-0.9775009786883279,-0.9860202374082938,-1.963521216141262,-1.7815832225444004
404.0,-0.9775005509901574,-0.9860358641172811,-1.9635364144378349,-1.762354168281736
405.0,-0.9775090491334224,-0.986031960144489,-1.963541008652948,-1.8042138329049422
406.0,-0.9775158683620991,-0.9860723847466756,-1.9635882525730919,-1.8020292060070129
407.0,-0.9775192156809781,-0.9860492866944184,-1.9635685019736342,-1.777060506185649
408.0,-0.9775133931350121,-0.9860517996871512,-1.9635651928816835,-1.794981356951486
409.0,-0.9775184544457903,-0.9860543279567673,-1.9635727825364784,-1.7984968796725522
410.0,-0.977528105830059,-0.9860709229175904,-1.9635990284004474,-1.8001947838924883
411.0,-0.9775272264172672,-0.9860919799782467,-1.963619206048312,-1.7692502592035568
412.0,-0.9775373072853162,-0.9860989017902024,-1.9636362092491195,-1.7760275897068247
413.0,-0.9775378313121714,-0.9860814201650281,-1.9636192511151176,-1.8065277166652831
414.0,-0.9775394453694461,-0.9861095956035112,-1.9636490408191964,-1.7956121669373053
415.0,-0.977540632755276,-0.986092387107185,-1.9636330203584638,-1.802754864685155
416.0,-0.9775490724297424,-0.9861281838503952,-1.9636772555658937,-1.7944399447049386
417.0,-0.9775544781647972,-0.9861360003272259,-1.9636904792161871,-1.7822526855303025
418.0,-0.9775581234374597,-0.9861283528484361,-1.9636864766033375,-1.789360718798675
419.0,-0.9775613837326645,-0.9861428372036789,-1.9637042205643414,-1.7983395259527233
420.0,-0.9775618825675426,-0.9861446911625807,-1.963706574593168,-1.793841943921636
421.0,-0.9775676146574958,-0.9861553552504475,-1.9637229697442624,-1.7917357491090964
422.0,-0.9775731450082696,-0.9861541516998896,-1.9637272964353578,-1.797631897820869
423.0,-0.9775717249971723,-0.9861591101248272,-1.9637308353352807,-1.7989457761883547
424.0,-0.9775731564659321,-0.9861648686616444,-1.9637380256682195,-1.7672636185965456
425.0,-0.977578894195436,-0.9861663759890577,-1.9637452701547335,-1.8012580685140962
426.0,-0.9775785364782869,-0.9861681226377749,-1.9637466603610285,-1.7855412853649253
427.0,-0.9775833707835082,-0.9861762260918492,-1.9637595960023926,-1.7650806689149396
428.0,-0.9775847610642036,-0.9861820176078862,-1.9637667786472894,-1.798372843819207
429.0,-0.9775899972903348,-0.9861734636047969,-1.9637634609943322,-1.8006129186676954
430.0,-0.977597861413185,-0.9861908080852239,-1.9637886700340919,-1.7951836977713105
431.0,-0.9775951776368017,-0.9861933108454211,-1.9637884885169428,-1.7829377667222166
432.0,-0.9775994063872034,-0.9862041173654239,-1.9638035231028637,-1.7921561253202658
