iter,loss1,loss2,total_loss
416.0,-0.975697187980016,-0.9901028483708699,-1.9658000377019247
417.0,-0.9756995791594187,-0.9900966742833456,-1.9657962544759116
418.0,-0.9757064619859059,-0.9901432196299235,-1.9658496815363566
419.0,-0.9756858185132344,-0.990068450053533,-1.9657542703946431
420.0,-0.9756664733886719,-0.9900146208604177,-1.9656810959180195
421.0,-0.9757275401751201,-0.990206574678421,-1.9659341135025024
422.0,-0.975707323551178,-0.9900818463961283,-1.9657891702651977
423.0,-0.9756694898605347,-0.9899818116823832,-1.9656513040860495
424.0,-0.9756991628011068,-0.9902099963823954,-1.965909161567688
425.0,-0.9757042183876038,-0.9900822556813558,-1.9657864726384482
426.0,-0.9757374239762624,-0.9902147949536642,-1.9659522188504537
427.0,-0.9757109724680583,-0.9901532819271087,-1.9658642539978026
428.0,-0.9756936848958333,-0.9900431572596232,-1.9657368429501851
429.0,-0.9757054006258646,-0.9901910815238952,-1.9658964799245198
430.0,-0.9756437643369039,-0.9900570802688599,-1.9657008431752523
431.0,-0.9756868480841319,-0.9900681271553039,-1.9657549737294515
432.0,-0.9757326780160268,-0.9901498576800029,-1.9658825380007425
433.0,-0.9756780733267466,-0.9901289072036743,-1.9658069831530254
434.0,-0.9757208640575409,-0.9900743973255157,-1.9657952599525452
435.0,-0.9757570561567942,-0.9903051783243815,-1.966062236150106
436.0,-0.9757133076190948,-0.9901264269351959,-1.9658397318522136
437.0,-0.9757215043703715,-0.9902009718418121,-1.9659224786758422
438.0,-0.9757438215414683,-0.9902142575581868,-1.965958078543345
439.0,-0.9757186676661174,-0.9901244839032491,-1.9658431528409321
440.0,-0.9756182923316955,-0.9901250505447388,-1.96574334192276
441.0,-0.9757288897832235,-0.9902039164702098,-1.9659328083992005
442.0,-0.9757627597649892,-0.9901991371313731,-1.9659618988037109
443.0,-0.9757580483754476,-0.9902681783040365,-1.9660262304941813
444.0,-0.975775891383489,-0.9902072892983754,-1.9659831779797872
445.0,-0.975759127855301,-0.9902342878977458,-1.9659934148788452
446.0,-0.9757716267108917,-0.9903042613665263,-1.966075887521108
447.0,-0.9755492457548778,-0.9901084793408712,-1.965657726128896
448.0,-0.9757742969989777,-0.990211430311203,-1.9659857266743979
449.0,-0.9757824587027232,-0.9902762671311697,-1.9660587271054586
450.0,-0.9757413098017375,-0.9902059602737426,-1.9659472676912944
451.0,-0.9757508692741395,-0.9902156865596772,-1.9659665570259095
452.0,-0.9757904240290324,-0.9903133742014567,-1.9661037967999777
453.0,-0.9757587979634603,-0.9902984042167664,-1.9660572036107382
454.0,-0.9757517818609873,-0.9903207989533742,-1.9660725830396018
455.0,-0.9757530839443207,-0.9902428381443024,-1.9659959257443747
456.0,-0.9757664074103037,-0.9902935715516409,-1.9660599789619446
457.0,-0.9757810906569163,-0.9903339907328288,-1.9661150833765666
458.0,-0.9757009868621827,-0.9901752733389536,-1.9658762590090433
459.0,-0.9757752983570099,-0.9903362516562144,-1.9661115517616272
460.0,-0.9757917439142862,-0.9902785789171855,-1.9660703217188518
461.0,-0.9757530732154847,-0.9903165636857351,-1.9660696407953897
462.0,-0.9757893353303273,-0.9904035836060842,-1.9661929206848145
463.0,-0.9757867693901062,-0.9903099006017049,-1.9660966691970825
464.0,-0.9757732764085134,-0.9902845946153005,-1.9660578680038452
465.0,-0.9757865557670593,-0.9903087531725565,-1.9660953089396158
466.0,-0.9758138496875763,-0.990363003651301,-1.966176853497823
467.0,-0.9757854466438294,-0.9902518586317698,-1.9660373028119404
468.0,-0.9758023370107015,-0.9903410203456878,-1.9661433555285135
469.0,-0.9757635308901469,-0.990205934604009,-1.9659694639841716
470.0,-0.9758231465816498,-0.9903383936882019,-1.9661615436871847
471.0,-0.9757873731454213,-0.9903563849925995,-1.9661437571843465
472.0,-0.9758069887161255,-0.9903628482818604,-1.9661698373158774
473.0,-0.9758188437620798,-0.9904459323883057,-1.9662647802035014
474.0,-0.9758106232484182,-0.9903803245226542,-1.9661909476915995
475.0,-0.9758146896362304,-0.9904091910521189,-1.9662238796552023
476.0,-0.9758247243563334,-0.9904439005057017,-1.9662686230341593
477.0,-0.9758276123205821,-0.9904115211168925,-1.9662391333580016
478.0,-0.9757509134610494,-0.9902658809820811,-1.9660167932510375
479.0,-0.975754574139913,-0.990364687204361,-1.9661192625363668
480.0,-0.9758459439277649,-0.9904124313990275,-1.9662583780288696
481.0,-0.9758286936283112,-0.9904685653845469,-1.9662972606023152
482.0,-0.97582639392217,-0.9903872399330139,-1.9662136335372924
483.0,-0.9758132833639781,-0.9904102219740549,-1.966223506450653
484.0,-0.9758444361686707,-0.9904695195357005,-1.9663139526049296
485.0,-0.9757874200344085,-0.9902707359790802,-1.9660581590334574
486.0,-0.9758340086936951,-0.9905143197377523,-1.9663483271598816
487.0,-0.9758257477283477,-0.9904119469324748,-1.966237694899241
488.0,-0.9758403986295064,-0.9903941051959991,-1.966234501838684
489.0,-0.9758438956737518,-0.9904537479877472,-1.9662976441383362
490.0,-0.9758161187171936,-0.9904772734642029,-1.9662933913866678
491.0,-0.9757887655893962,-0.9903091012636821,-1.9660978662172954
492.0,-0.9758269884586335,-0.9904374695618947,-1.9662644600868224
493.0,-0.975867314974467,-0.9904572716554005,-1.9663245882987976
494.0,-0.975834347486496,-0.9904450805187225,-1.966279426574707
495.0,-0.9758381802241007,-0.9904442256291708,-1.9662824053764343
496.0,-0.9758540975252787,-0.9904761934280395,-1.9663302906354267
497.0,-0.9758443009058635,-0.99040043536822,-1.966244736035665
498.0,-0.9758679118156434,-0.9904848928451538,-1.96635280529658
499.0,-0.9758264915148417,-0.9905168493588765,-1.9663433394432068
